1.35	,	9	,	10.8	,	-150.114	,	10.8	,
1.365	,	9.1	,	10.92	,	-151.342	,	10.92	,
1.38	,	9.2	,	11.04	,	-152.56	,	11.04	,
1.395	,	9.3	,	11.16	,	-153.769	,	11.16	,
1.41	,	9.4	,	11.28	,	-154.968	,	11.28	,
1.425	,	9.5	,	11.4	,	-156.157	,	11.4	,
1.44	,	9.6	,	11.52	,	-157.337	,	11.52	,
1.455	,	9.7	,	11.64	,	-158.507	,	11.64	,
1.47	,	9.8	,	11.76	,	-159.668	,	11.76	,
1.485	,	9.9	,	11.88	,	-160.818	,	11.88	,
1.5	,	10	,	12	,	-161.96	,	12	,
1.515	,	10.1	,	12.12	,	-163.094	,	12.12	,
1.53	,	10.2	,	12.24	,	-164.223	,	12.24	,
1.545	,	10.3	,	12.36	,	-165.347	,	12.36	,
1.56	,	10.4	,	12.48	,	-166.465	,	12.48	,
1.575	,	10.5	,	12.6	,	-167.579	,	12.6	,
1.59	,	10.6	,	12.72	,	-168.686	,	12.72	,
1.605	,	10.7	,	12.84	,	-169.788	,	12.84	,
1.62	,	10.8	,	12.96	,	-170.885	,	12.96	,
1.635	,	10.9	,	13.08	,	-171.975	,	13.08	,
1.65	,	11	,	13.2	,	-173.059	,	13.2	,
1.665	,	11.1	,	13.32	,	-174.137	,	13.32	,
1.68	,	11.2	,	13.44	,	-175.209	,	13.44	,
1.695	,	11.3	,	13.56	,	-176.274	,	13.56	,
1.71	,	11.4	,	13.68	,	-177.332	,	13.68	,
1.725	,	11.5	,	13.8	,	-178.384	,	13.8	,
1.74	,	11.6	,	13.92	,	-179.428	,	13.92	,
1.755	,	11.7	,	14.04	,	-180.466	,	14.04	,
1.77	,	11.8	,	14.16	,	-181.496	,	14.16	,
1.785	,	11.9	,	14.28	,	-182.518	,	14.28	,
1.8	,	12	,	14.4	,	-183.534	,	14.4	,
1.815	,	12.1	,	14.52	,	-184.541	,	14.52	,
1.83	,	12.2	,	14.64	,	-185.54	,	14.64	,
1.845	,	12.3	,	14.76	,	-186.532	,	14.76	,
1.86	,	12.4	,	14.88	,	-187.515	,	14.88	,
1.875	,	12.5	,	15	,	-188.49	,	15	,
1.89	,	12.6	,	15.12	,	-189.456	,	15.12	,
1.905	,	12.7	,	15.24	,	-190.414	,	15.24	,
1.92	,	12.8	,	15.36	,	-191.363	,	15.36	,
1.935	,	12.9	,	15.48	,	-192.304	,	15.48	,
1.95	,	13	,	15.6	,	-193.235	,	15.6	,
1.965	,	13.1	,	15.72	,	-194.157	,	15.72	,
1.98	,	13.2	,	15.84	,	-195.069	,	15.84	,
1.995	,	13.3	,	15.96	,	-195.972	,	15.96	,
2.01	,	13.4	,	16.08	,	-196.866	,	16.08	,
2.025	,	13.5	,	16.2	,	-197.75	,	16.2	,
2.04	,	13.6	,	16.32	,	-198.623	,	16.32	,
2.055	,	13.7	,	16.44	,	-199.487	,	16.44	,
2.07	,	13.8	,	16.56	,	-200.34	,	16.56	,
2.085	,	13.9	,	16.68	,	-201.183	,	16.68	,
2.1	,	14	,	16.8	,	-202.016	,	16.8	,
2.115	,	14.1	,	16.92	,	-202.838	,	16.92	,
2.13	,	14.2	,	17.04	,	-203.649	,	17.04	,
2.145	,	14.3	,	17.16	,	-204.449	,	17.16	,
2.16	,	14.4	,	17.28	,	-205.238	,	17.28	,
2.175	,	14.5	,	17.4	,	-206.015	,	17.4	,
2.19	,	14.6	,	17.52	,	-206.782	,	17.52	,
2.205	,	14.7	,	17.64	,	-207.536	,	17.64	,
2.22	,	14.8	,	17.76	,	-208.279	,	17.76	,
2.235	,	14.9	,	17.88	,	-209.01	,	17.88	,
2.25	,	15	,	18	,	-209.729	,	18	,
2.265	,	15.1	,	18.12	,	-210.436	,	18.12	,
2.28	,	15.2	,	18.24	,	-211.131	,	18.24	,
2.295	,	15.3	,	18.36	,	-211.813	,	18.36	,
2.31	,	15.4	,	18.48	,	-212.483	,	18.48	,
2.325	,	15.5	,	18.6	,	-213.14	,	18.6	,
2.34	,	15.6	,	18.72	,	-213.784	,	18.72	,
2.355	,	15.7	,	18.84	,	-214.415	,	18.84	,
2.37	,	15.8	,	18.96	,	-215.033	,	18.96	,
2.385	,	15.9	,	19.08	,	-215.637	,	19.08	,
2.4	,	16	,	19.2	,	-216.228	,	19.2	,
2.415	,	16.1	,	19.32	,	-216.806	,	19.32	,
2.43	,	16.2	,	19.44	,	-217.369	,	19.44	,
2.445	,	16.3	,	19.56	,	-217.919	,	19.56	,
2.46	,	16.4	,	19.68	,	-218.455	,	19.68	,
2.475	,	16.5	,	19.8	,	-218.976	,	19.8	,
2.49	,	16.6	,	19.92	,	-219.483	,	19.92	,
2.505	,	16.7	,	20.04	,	-219.976	,	20.04	,
2.52	,	16.8	,	20.16	,	-220.454	,	20.16	,
2.535	,	16.9	,	20.28	,	-220.917	,	20.28	,
2.55	,	17	,	20.4	,	-221.365	,	20.4	,
2.565	,	17.1	,	20.52	,	-221.798	,	20.52	,
2.58	,	17.2	,	20.64	,	-222.216	,	20.64	,
2.595	,	17.3	,	20.76	,	-222.619	,	20.76	,
2.61	,	17.4	,	20.88	,	-223.006	,	20.88	,
2.625	,	17.5	,	21	,	-223.377	,	21	,
2.64	,	17.6	,	21.12	,	-223.732	,	21.12	,
2.655	,	17.7	,	21.24	,	-224.072	,	21.24	,
2.67	,	17.8	,	21.36	,	-224.395	,	21.36	,
2.685	,	17.9	,	21.48	,	-224.702	,	21.48	,
2.7	,	18	,	21.6	,	-224.993	,	21.6	,
2.715	,	18.1	,	21.72	,	-225.267	,	21.72	,
2.73	,	18.2	,	21.84	,	-225.525	,	21.84	,
2.745	,	18.3	,	21.96	,	-225.765	,	21.96	,
2.76	,	18.4	,	22.08	,	-225.989	,	22.08	,
2.775	,	18.5	,	22.2	,	-226.195	,	22.2	,
2.79	,	18.6	,	22.32	,	-226.384	,	22.32	,
2.805	,	18.7	,	22.44	,	-226.556	,	22.44	,
2.82	,	18.8	,	22.56	,	-226.71	,	22.56	,
2.835	,	18.9	,	22.68	,	-226.846	,	22.68	,
2.85	,	19	,	22.8	,	-226.964	,	22.8	,
2.865	,	19.1	,	22.92	,	-227.065	,	22.92	,
2.88	,	19.2	,	23.04	,	-227.147	,	23.04	,
2.895	,	19.3	,	23.16	,	-227.211	,	23.16	,
2.91	,	19.4	,	23.28	,	-227.256	,	23.28	,
2.925	,	19.5	,	23.4	,	-227.283	,	23.4	,
2.94	,	19.6	,	23.52	,	-227.291	,	23.52	,
2.955	,	19.7	,	23.64	,	-227.28	,	23.64	,
2.97	,	19.8	,	23.76	,	-227.25	,	23.76	,
2.985	,	19.9	,	23.88	,	-227.2	,	23.88	,
3	,	20	,	24	,	-227.132	,	24	,
3.015	,	20.1	,	24.12	,	-227.046	,	24.12	,
3.03	,	20.2	,	24.24	,	-226.946	,	24.24	,
3.045	,	20.3	,	24.36	,	-226.833	,	24.36	,
3.06	,	20.4	,	24.48	,	-226.706	,	24.48	,
3.075	,	20.5	,	24.6	,	-226.566	,	24.6	,
3.09	,	20.6	,	24.72	,	-226.412	,	24.72	,
3.105	,	20.7	,	24.84	,	-226.246	,	24.84	,
3.12	,	20.8	,	24.96	,	-226.068	,	24.96	,
3.135	,	20.9	,	25.08	,	-225.877	,	25.08	,
3.15	,	21	,	25.2	,	-225.675	,	25.2	,
3.165	,	21.1	,	25.32	,	-225.461	,	25.32	,
3.18	,	21.2	,	25.44	,	-225.236	,	25.44	,
3.195	,	21.3	,	25.56	,	-225	,	25.56	,
3.21	,	21.4	,	25.68	,	-224.753	,	25.68	,
3.225	,	21.5	,	25.8	,	-224.496	,	25.8	,
3.24	,	21.6	,	25.92	,	-224.229	,	25.92	,
3.255	,	21.7	,	26.04	,	-223.951	,	26.04	,
3.27	,	21.8	,	26.16	,	-223.665	,	26.16	,
3.285	,	21.9	,	26.28	,	-223.369	,	26.28	,
3.3	,	22	,	26.4	,	-223.064	,	26.4	,
3.315	,	22.1	,	26.52	,	-222.751	,	26.52	,
3.33	,	22.2	,	26.64	,	-222.429	,	26.64	,
3.345	,	22.3	,	26.76	,	-222.099	,	26.76	,
3.36	,	22.4	,	26.88	,	-221.761	,	26.88	,
3.375	,	22.5	,	27	,	-221.416	,	27	,
3.39	,	22.6	,	27.12	,	-221.064	,	27.12	,
3.405	,	22.7	,	27.24	,	-220.705	,	27.24	,
3.42	,	22.8	,	27.36	,	-220.339	,	27.36	,
3.435	,	22.9	,	27.48	,	-219.966	,	27.48	,
3.45	,	23	,	27.6	,	-219.588	,	27.6	,
3.465	,	23.1	,	27.72	,	-219.204	,	27.72	,
3.48	,	23.2	,	27.84	,	-218.814	,	27.84	,
3.495	,	23.3	,	27.96	,	-218.419	,	27.96	,
3.51	,	23.4	,	28.08	,	-218.02	,	28.08	,
3.525	,	23.5	,	28.2	,	-217.615	,	28.2	,
3.54	,	23.6	,	28.32	,	-217.207	,	28.32	,
3.555	,	23.7	,	28.44	,	-216.794	,	28.44	,
3.57	,	23.8	,	28.56	,	-216.377	,	28.56	,
3.585	,	23.9	,	28.68	,	-215.957	,	28.68	,
3.6	,	24	,	28.8	,	-215.534	,	28.8	,
3.615	,	24.1	,	28.92	,	-215.108	,	28.92	,
3.63	,	24.2	,	29.04	,	-214.68	,	29.04	,
3.645	,	24.3	,	29.16	,	-214.249	,	29.16	,
3.66	,	24.4	,	29.28	,	-213.816	,	29.28	,
3.675	,	24.5	,	29.4	,	-213.381	,	29.4	,
3.69	,	24.6	,	29.52	,	-212.945	,	29.52	,
3.705	,	24.7	,	29.64	,	-212.508	,	29.64	,
3.72	,	24.8	,	29.76	,	-212.07	,	29.76	,
3.735	,	24.9	,	29.88	,	-211.631	,	29.88	,
3.75	,	25	,	30	,	-211.192	,	30	,
3.765	,	25.1	,	30.12	,	-210.753	,	30.12	,
3.78	,	25.2	,	30.24	,	-210.314	,	30.24	,
3.795	,	25.3	,	30.36	,	-209.876	,	30.36	,
3.81	,	25.4	,	30.48	,	-209.439	,	30.48	,
3.825	,	25.5	,	30.6	,	-209.002	,	30.6	,
3.84	,	25.6	,	30.72	,	-208.568	,	30.72	,
3.855	,	25.7	,	30.84	,	-208.135	,	30.84	,
3.87	,	25.8	,	30.96	,	-207.704	,	30.96	,
3.885	,	25.9	,	31.08	,	-207.275	,	31.08	,
3.9	,	26	,	31.2	,	-206.849	,	31.2	,
3.915	,	26.1	,	31.32	,	-206.426	,	31.32	,
3.93	,	26.2	,	31.44	,	-206.006	,	31.44	,
3.945	,	26.3	,	31.56	,	-205.589	,	31.56	,
3.96	,	26.4	,	31.68	,	-205.176	,	31.68	,
3.975	,	26.5	,	31.8	,	-204.767	,	31.8	,
3.99	,	26.6	,	31.92	,	-204.363	,	31.92	,
4.005	,	26.7	,	32.04	,	-203.963	,	32.04	,
4.02	,	26.8	,	32.16	,	-203.568	,	32.16	,
4.035	,	26.9	,	32.28	,	-203.178	,	32.28	,
4.05	,	27	,	32.4	,	-202.794	,	32.4	,
4.065	,	27.1	,	32.52	,	-202.415	,	32.52	,
4.08	,	27.2	,	32.64	,	-202.043	,	32.64	,
4.095	,	27.3	,	32.76	,	-201.676	,	32.76	,
4.11	,	27.4	,	32.88	,	-201.317	,	32.88	,
4.125	,	27.5	,	33	,	-200.964	,	33	,
4.14	,	27.6	,	33.12	,	-200.619	,	33.12	,
4.155	,	27.7	,	33.24	,	-200.281	,	33.24	,
4.17	,	27.8	,	33.36	,	-199.951	,	33.36	,
4.185	,	27.9	,	33.48	,	-199.629	,	33.48	,
4.2	,	28	,	33.6	,	-199.315	,	33.6	,
4.215	,	28.1	,	33.72	,	-199.01	,	33.72	,
4.23	,	28.2	,	33.84	,	-198.714	,	33.84	,
4.245	,	28.3	,	33.96	,	-198.427	,	33.96	,
4.26	,	28.4	,	34.08	,	-198.149	,	34.08	,
4.275	,	28.5	,	34.2	,	-197.882	,	34.2	,
4.29	,	28.6	,	34.32	,	-197.624	,	34.32	,
4.305	,	28.7	,	34.44	,	-197.377	,	34.44	,
4.32	,	28.8	,	34.56	,	-197.14	,	34.56	,
4.335	,	28.9	,	34.68	,	-196.915	,	34.68	,
4.35	,	29	,	34.8	,	-196.701	,	34.8	,
4.365	,	29.1	,	34.92	,	-196.498	,	34.92	,
4.38	,	29.2	,	35.04	,	-196.307	,	35.04	,
4.395	,	29.3	,	35.16	,	-196.128	,	35.16	,
4.41	,	29.4	,	35.28	,	-195.962	,	35.28	,
4.425	,	29.5	,	35.4	,	-195.808	,	35.4	,
4.44	,	29.6	,	35.52	,	-195.667	,	35.52	,
4.455	,	29.7	,	35.64	,	-195.539	,	35.64	,
4.47	,	29.8	,	35.76	,	-195.425	,	35.76	,
4.485	,	29.9	,	35.88	,	-195.325	,	35.88	,
4.5	,	30	,	36	,	-195.239	,	36	,
4.515	,	30.1	,	36.12	,	-195.16	,	36.12	,
4.53	,	30.2	,	36.24	,	-195.081	,	36.24	,
4.545	,	30.3	,	36.36	,	-195.003	,	36.36	,
4.56	,	30.4	,	36.48	,	-194.924	,	36.48	,
4.575	,	30.5	,	36.6	,	-194.845	,	36.6	,
4.59	,	30.6	,	36.72	,	-194.767	,	36.72	,
4.605	,	30.7	,	36.84	,	-194.689	,	36.84	,
4.62	,	30.8	,	36.96	,	-194.611	,	36.96	,
4.635	,	30.9	,	37.08	,	-194.534	,	37.08	,
4.65	,	31	,	37.2	,	-194.457	,	37.2	,
4.665	,	31.1	,	37.32	,	-194.38	,	37.32	,
4.68	,	31.2	,	37.44	,	-194.304	,	37.44	,
4.695	,	31.3	,	37.56	,	-194.229	,	37.56	,
4.71	,	31.4	,	37.68	,	-194.154	,	37.68	,
4.725	,	31.5	,	37.8	,	-194.079	,	37.8	,
4.74	,	31.6	,	37.92	,	-194.006	,	37.92	,
4.755	,	31.7	,	38.04	,	-193.933	,	38.04	,
4.77	,	31.8	,	38.16	,	-193.861	,	38.16	,
4.785	,	31.9	,	38.28	,	-193.79	,	38.28	,
4.8	,	32	,	38.4	,	-193.719	,	38.4	,
4.815	,	32.1	,	38.52	,	-193.65	,	38.52	,
4.83	,	32.2	,	38.64	,	-193.581	,	38.64	,
4.845	,	32.3	,	38.76	,	-193.514	,	38.76	,
4.86	,	32.4	,	38.88	,	-193.448	,	38.88	,
4.875	,	32.5	,	39	,	-193.383	,	39	,
4.89	,	32.6	,	39.12	,	-193.319	,	39.12	,
4.905	,	32.7	,	39.24	,	-193.256	,	39.24	,
4.92	,	32.8	,	39.36	,	-193.194	,	39.36	,
4.935	,	32.9	,	39.48	,	-193.134	,	39.48	,
4.95	,	33	,	39.6	,	-193.075	,	39.6	,
4.965	,	33.1	,	39.72	,	-193.018	,	39.72	,
4.98	,	33.2	,	39.84	,	-192.962	,	39.84	,
4.995	,	33.3	,	39.96	,	-192.907	,	39.96	,
5.01	,	33.4	,	40.08	,	-192.854	,	40.08	,
5.025	,	33.5	,	40.2	,	-192.803	,	40.2	,
5.04	,	33.6	,	40.32	,	-192.754	,	40.32	,
5.055	,	33.7	,	40.44	,	-192.706	,	40.44	,
5.07	,	33.8	,	40.56	,	-192.659	,	40.56	,
5.085	,	33.9	,	40.68	,	-192.615	,	40.68	,
5.1	,	34	,	40.8	,	-192.573	,	40.8	,
5.115	,	34.1	,	40.92	,	-192.532	,	40.92	,
5.13	,	34.2	,	41.04	,	-192.493	,	41.04	,
5.145	,	34.3	,	41.16	,	-192.457	,	41.16	,
5.16	,	34.4	,	41.28	,	-192.422	,	41.28	,
5.175	,	34.5	,	41.4	,	-192.39	,	41.4	,
5.19	,	34.6	,	41.52	,	-192.359	,	41.52	,
5.205	,	34.7	,	41.64	,	-192.331	,	41.64	,
5.22	,	34.8	,	41.76	,	-192.305	,	41.76	,
5.235	,	34.9	,	41.88	,	-192.281	,	41.88	,
5.25	,	35	,	42	,	-192.26	,	42	,
5.265	,	35.1	,	42.12	,	-192.241	,	42.12	,
5.28	,	35.2	,	42.24	,	-192.225	,	42.24	,
5.295	,	35.3	,	42.36	,	-192.211	,	42.36	,
5.31	,	35.4	,	42.48	,	-192.199	,	42.48	,
5.325	,	35.5	,	42.6	,	-192.19	,	42.6	,
5.34	,	35.6	,	42.72	,	-192.184	,	42.72	,
5.355	,	35.7	,	42.84	,	-192.18	,	42.84	,
5.37	,	35.8	,	42.96	,	-192.179	,	42.96	,
5.385	,	35.9	,	43.08	,	-192.181	,	43.08	,
5.4	,	36	,	43.2	,	-192.186	,	43.2	,
5.415	,	36.1	,	43.32	,	-192.193	,	43.32	,
5.43	,	36.2	,	43.44	,	-192.204	,	43.44	,
5.445	,	36.3	,	43.56	,	-192.217	,	43.56	,
5.46	,	36.4	,	43.68	,	-192.234	,	43.68	,
5.475	,	36.5	,	43.8	,	-192.253	,	43.8	,
