-43.998512937,58.6580521175
-45.0084394478,58.6580521175
-45.0084394478,58.6580521175
-45.5579252293,58.6580521175
-43.998512937,58.6580521175
-45.0084394478,58.6580521175
-45.0084394478,58.6580521175
-45.5579252293,58.6580521175
-45.5579252293,58.6580521175
-45.3748711804,58.6580521175
-45.3748711804,58.6580521175
-45.0084394478,58.6580521175
-45.0084394478,58.6580521175
-45.0084394478,58.6580521175
-45.0084394478,58.6580521175
-45.0084394478,58.6580521175
-44.366140509,58.6580521175
-44.366140509,58.6580521175
-43.814534818,58.6580521175
-43.814534818,58.6580521175
-43.814534818,58.6580521175
-43.1697443948,58.6580521175
-43.1697443948,58.6580521175
-43.1697443948,58.6580521175
-43.1697443948,58.6580521175
-42.615987315,58.6580521175
-42.615987315,58.6580521175
-41.6908248098,58.6580521175
-41.6908248098,58.6580521175
-41.2271878849,58.6580521175
-41.2271878849,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.0184023982,58.6580521175
-40.0184023982,58.6580521175
-40.0184023982,58.6580521175
-39.4588641659,58.6580521175
-39.4588641659,58.6580521175
-38.8982817568,58.6580521175
-38.8982817568,58.6580521175
-38.8982817568,58.6580521175
-38.2429393422,58.6580521175
-38.2429393422,58.6580521175
-38.2429393422,58.6580521175
-38.2429393422,58.6580521175
-38.2429393422,58.6580521175
-38.2429393422,58.6580521175
-38.2429393422,58.6580521175
-38.2429393422,58.6580521175
-37.5861537057,58.6580521175
-37.5861537057,58.6580521175
-37.398233901,58.6580521175
-37.9616372044,58.6580521175
-37.9616372044,58.6580521175
-38.9917849837,58.6580521175
-38.9917849837,58.6580521175
-38.9917849837,58.6580521175
-190.78937108,58.6580521175
-190.78937108,58.6580521175
-171.118937598,58.6580521175
-171.118937598,58.6580521175
-171.118937598,58.6580521175
-154.192438636,58.6580521175
-154.192438636,58.6580521175
-154.192438636,58.6580521175
-138.990728447,58.6580521175
-138.990728447,58.6580521175
-125.34274879,58.6580521175
-125.34274879,58.6580521175
-125.34274879,58.6580521175
-125.34274879,58.6580521175
-125.34274879,58.6580521175
-113.362529201,58.6580521175
-113.362529201,58.6580521175
-102.623347745,58.6580521175
-102.623347745,58.6580521175
-93.4502374514,58.6580521175
-93.4502374514,58.6580521175
-93.4502374514,58.6580521175
-85.6178073726,58.6580521175
-85.6178073726,58.6580521175
-79.0377204493,58.6580521175
-79.0377204493,58.6580521175
-79.0377204493,58.6580521175
-79.0377204493,58.6580521175
-79.0377204493,58.6580521175
-73.3527842246,58.6580521175
-73.3527842246,58.6580521175
-68.4328746569,58.6580521175
-68.4328746569,58.6580521175
-68.4328746569,58.6580521175
-64.309035328,58.6580521175
-64.309035328,58.6580521175
-60.747345639,58.6580521175
-60.747345639,58.6580521175
-60.747345639,58.6580521175
-60.747345639,58.6580521175
-60.747345639,58.6580521175
-60.747345639,58.6580521175
-57.2361619312,58.6580521175
-57.2361619312,58.6580521175
-54.3113326764,58.6580521175
-54.3113326764,58.6580521175
-54.3113326764,58.6580521175
-51.5397719245,58.6580521175
-51.5397719245,58.6580521175
-49.1062736655,58.6580521175
-49.1062736655,58.6580521175
-49.1062736655,58.6580521175
-49.1062736655,58.6580521175
-49.1062736655,58.6580521175
-49.1062736655,58.6580521175
-46.7451655926,58.6580521175
-46.7451655926,58.6580521175
-45.1000879111,58.6580521175
-45.1000879111,58.6580521175
-43.9065375978,58.6580521175
-43.9065375978,58.6580521175
-42.5235970656,58.6580521175
-42.5235970656,58.6580521175
-41.876081915,58.6580521175
-41.876081915,58.6580521175
-41.041534763,58.6580521175
-41.041534763,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.6698870385,58.6580521175
-40.5769037725,58.6580521175
-40.5769037725,58.6580521175
-40.4838919061,58.6580521175
-40.4838919061,58.6580521175
-40.4838919061,58.6580521175
-40.4838919061,58.6580521175
-40.4838919061,58.6580521175
-40.4838919061,58.6580521175
-40.4838919061,58.6580521175
-40.4838919061,58.6580521175
-40.4838919061,58.6580521175
-40.4838919061,58.6580521175
-40.4838919061,58.6580521175
-39.5521928515,58.6580521175
-39.5521928515,58.6580521175
-39.5521928515,58.6580521175
-39.5521928515,58.6580521175
-39.5521928515,58.6580521175
-38.9917849837,58.6580521175
-38.9917849837,58.6580521175
-38.9917849837,58.6580521175
-38.9917849837,58.6580521175
-38.9917849837,58.6580521175
-38.9917849837,58.6580521175
-38.9917849837,58.6580521175
-39.2721197463,58.6580521175
-39.2721197463,58.6580521175
-39.2721197463,58.6580521175
-39.1787039441,58.6580521175
-39.1787039441,58.6580521175
-39.5521928515,58.6580521175
-39.5521928515,58.6580521175
-39.5521928515,58.6580521175
-39.5521928515,58.6580521175
-39.5521928515,58.6580521175
-39.7387633448,58.6580521175
-39.7387633448,58.6580521175
-39.9252182268,58.6580521175
-39.9252182268,58.6580521175
-39.9252182268,58.6580521175
-39.8320052203,58.6580521175
-65.7751225366,67.0311253768
-65.7751225366,66.9314590916
-65.7751225366,66.9314590916
-66.6346584879,66.9314590916
-66.6346584879,66.9314590916
-65.7751225366,66.9314590916
-65.7751225366,66.9314590916
-66.6346584879,66.9314590916
-66.6346584879,66.9314590916
-67.3207747468,66.9314590916
-67.3207747468,66.5325142218
-67.3207747468,66.5325142218
-67.2350833368,66.5325142218
-67.2350833368,66.7320427215
-67.920032449,66.7320427215
-67.920032449,67.6285402121
-68.5182762362,67.6285402121
-68.5182762362,68.1256290515
-69.1155128815,68.1256290515
-69.1155128815,68.7212382337
-69.6266334859,68.7212382337
-69.6266334859,68.8204120481
-70.6466863289,68.8204120481
-70.6466863289,69.3158800067
-70.6466863289,69.3158800067
-71.0708534077,69.3158800067
-71.0708534077,69.9095664621
-71.0708534077,70.6996828877
-71.0708534077,70.6996828877
-71.0708534077,70.6996828877
-71.4945210464,70.6996828877
-71.4945210464,70.6996828877
-71.4945210464,71.3896806904
-71.4945210464,72.3732370138
-71.4945210464,73.5502241797
-71.4945210464,73.5502241797
-72.6781532589,73.5502241797
-72.6781532589,75.0165510031
-72.6781532589,75.0165510031
-73.1842437275,75.0165510031
-73.1842437275,75.0165510031
-73.1842437275,76.1857891633
-73.1842437275,77.3517169683
-73.1842437275,78.0303442124
-73.3527842246,78.0303442124
